proc_cd,modifier,description,rate,rate_unit,is_by_report,region_type,region_value
21137-2,,,1653.0,1,False,state,AL
21138-2,,,2473.8,1,False,state,AL
21139-2,,,1653.0,1,False,state,AL
21141-2,,,8519.38,1,False,state,AL
21142-2,,,9031.29,1,False,state,AL
21143-2,,,9543.25,1,False,state,AL
21145-2,,,10430.9,1,False,state,AL
21146-2,,,10955.28,1,False,state,AL
21147-2,,,11491.11,1,False,state,AL
21150-2,,,10955.28,1,False,state,AL
21151-2,,,10955.28,1,False,state,AL
21154-2,,,12072.46,1,False,state,AL
21155-2,,,12802.06,1,False,state,AL
21159-2,,,9427.72,1,False,state,AL
21160-2,,,11901.48,1,False,state,AL
21172-2,,,4001.36,1,False,state,AL
21175-2,,,4001.36,1,False,state,AL
21179-2,,,5506.13,1,False,state,AL
21180-2CPT,,,6212.96,1,False,state,AL
21182-2,,,10168.72,1,False,state,AL
21183-2,,,10168.72,1,False,state,AL
21184-2,,,10168.72,1,False,state,AL
21188-2,,,3533.99,1,False,state,AL
21193-2,,,6828.52,1,False,state,AL
21194-2,,,7535.32,1,False,state,AL
21195-2,,,7466.94,1,False,state,AL
21196-2,,,8401.72,1,False,state,AL
21198-2,,,2587.75,1,False,state,AL
21199-2,,,2351.9,1,False,state,AL
21206-2,,,3260.4,1,False,state,AL
21208-2,,,1869.57,1,False,state,AL
21209-2,,,1744.18,1,False,state,AL
21210-2,,,3545.36,1,False,state,AL
21215-2,,,3545.36,1,False,state,AL
21230-2,,,1880.97,1,False,state,AL
21235-2,,,1869.57,1,False,state,AL
21240-2,,,4491.59,1,False,state,AL
21242-2,,,4776.54,1,False,state,AL
21243-2,,,6725.96,1,False,state,AL
21244-2,,,2097.61,1,False,state,AL
21247-2,,,5734.14,1,False,state,AL
21255-2,,,3545.36,1,False,state,AL
21256-2,,,8059.7,1,False,state,AL
21260-2,,,8059.7,1,False,state,AL
21261-2,,,10088.92,1,False,state,AL
21263-2,,,10738.7,1,False,state,AL
21267-2,,,8059.7,1,False,state,AL
21268-2,,,10088.92,1,False,state,AL
21270-2,,,2359.79,1,False,state,AL
21275-2,,,5380.74,1,False,state,AL
21280-2,,,1447.8,1,False,state,AL
21282-2,,,1447.8,1,False,state,AL
21295-2,,,1880.97,1,False,state,AL
